SHAP_mean_intensity,SHAP_std_intensity,SHAP_entropy,SHAP_edge_density,SHAP_contrast,SHAP_glcm_contrast,SHAP_hist_entropy,SHAP_hist_skew,SHAP_method_DCT,SHAP_method_DWT,SHAP_method_DWT_DCT,SHAP_method_DWT_SVD,SHAP_method_SVD,SHAP_attack_Blur,SHAP_attack_Crop,SHAP_attack_JPEG50,SHAP_attack_JPEG70,SHAP_attack_Noise,SHAP_attack_Rotate,predicted_BER,actual_BER
-0.030970470934701594,-0.0065225451415686754,-0.03138836557861832,-0.018125624474163746,-0.02094651463920388,0.0,-0.027219399469955212,0.032694934382573884,-0.0009346463946370539,0.0018197702334357964,-1.2060617384205445e-05,-0.01843313466874126,-0.009249625102086111,-0.002657107351834293,0.027407862957213817,-0.0013271994769267683,0.0027139631887622747,0.004982540769045123,-0.0032706776486561015,0.37552734375,0.5537109375
0.04362148650702108,0.04202523770274888,0.016483153296040182,0.0401510079943553,-0.009980296426631053,0.0,0.01602174509426266,0.015759850584350286,0.0003261146299735316,0.005813848133495144,0.0013435851017615976,0.010286458967013317,0.007501310799658375,-0.000203337864804432,0.005693245405287637,-0.0005959293544039195,0.0005200653060782576,0.035393995361238086,0.016261486920116818,0.723388671875,0.162109375
-0.00992104723431018,-0.0019870717197464634,-0.0014713684374520564,-0.004954723155999103,-0.0074045534616062345,0.0,-0.0010623536375758752,-0.006569519240660011,0.0003439894826923171,0.004669709746131755,-7.135305797496906e-05,-0.07187576989222168,-0.008537691909066943,-0.03329771066844663,-0.010382298560467098,0.00044304334331395653,0.0017712131975649097,0.02165666063204528,-0.026303080393672625,0.32201171875,0.3330078125
-0.0009794839404848382,0.007784559571269716,-0.003794958019773738,-0.011853061633718293,0.006953663059928375,0.0,-0.0035720330654150684,0.011774085746729418,0.0003118369714461482,0.0008519431119627073,5.300085362556689e-05,0.00022475459989895746,-0.003038697258166734,-0.011770089483001506,-0.0042834198354855905,-0.0001050330141320764,0.00031939061889256536,0.022701096659194633,0.09715992633978054,0.585703125,0.9111328125
-0.057569031909278194,-0.03228349493753692,-0.014369123354708722,-0.008117434863541726,-0.004752533556128114,0.0,-0.012637922638750382,-0.005811538036425109,0.0009256536222036121,-0.011460858417186012,0.0010975000023534984,-0.006796058402384518,-0.0038305248450143346,-0.02198902733319242,-0.08256499224034401,-0.0006329226848483455,-0.0006560710158633611,-0.02093439225717935,-0.01526646459962069,0.17931640625,0.06640625
0.003047278778604133,-0.006108525024485382,0.010020000716289388,0.005668891327405382,0.010217028094133385,0.0,0.008059592233450971,0.028212880599190936,-0.0005820262325407009,0.009354602940773662,0.0011872370820534225,-0.01184260171811618,-0.00939464012538046,-0.02377463981216061,0.0037963696704523243,-0.00018958343518915262,0.0007733583631431912,0.0234405782911034,-0.008324101716128487,0.52052734375,0.7119140625
-0.048965125950154474,-0.02557558366286278,-0.008340695597919293,-0.007812519146029599,-0.010201755128081153,0.0,-0.006479530324848883,-0.018966100831092465,-0.0017908403273824737,-0.014407570147518416,-0.0015050215007571433,-0.008325641391648578,-0.02467521945238446,-0.008071266616745627,-0.05033903955642518,-0.004266568914545776,-0.0016310270100027547,0.005884301525821495,-0.01012925218488854,0.2313671875,0.48828125
-0.0008431818947116882,0.004341324813095603,-0.0032916389079929256,-0.007613352793180633,-0.00021584016133471134,0.0,-0.003906445744270063,0.005180989359766072,0.0011621975228097612,-0.00027011886165274033,-7.548887395552804e-05,0.004758263532731511,0.004393862220230435,0.007408470853078597,0.0004630558426275664,-0.0004931746456990562,0.0020153076414948026,0.028787828143896063,-0.0065899673893832795,0.512177734375,0.5009765625
0.0023344765436726918,0.004842018525438593,0.003955754647464667,-0.0008439397873928983,0.004469020252844362,0.0,0.005804180289389102,0.015761900279893524,0.0010106253643282674,0.0011434562096868804,-9.53799474408258e-05,-0.0003888332521769161,0.003025754236681703,-0.010327373397751558,-0.0011272934208138097,-0.00019372278779102747,0.003212931597906538,0.03700489583070018,-0.007315833652082384,0.53923828125,0.5830078125
0.045015465910789115,0.005233068772312346,0.024915355828549354,0.01278131225340739,0.0019208345424431945,0.0,0.021632049475060193,0.0008931440507811138,-7.549587013487566e-05,-0.007999077366195444,-0.00017110035761647467,0.009431324355735338,-0.009589270179721606,-0.008247894821697936,-0.008677288853720355,-0.0005803621589237543,0.0019505771042176215,0.013248030510688642,0.15561149558658083,0.7342578125,0.2890625
0.02237015069179424,-0.0023126489908379764,0.0029951652678256685,0.019408878295096018,0.002110320685285863,0.0,0.0008876364698602561,0.011461919484364487,-0.000514699833050848,0.01177007352889989,0.0009361521209099945,-0.008371604759529682,0.006236676869983529,-0.004671610795854241,0.00045649343284340677,-0.0009512180870413666,0.001194797631547556,0.011968813625389997,0.042473123145053165,0.5944140625,0.2421875
